Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Player_Name,Goal_Time,Outcome,Date,Time,Stadium,City,Attendance,Referee,Referee_City,First_Team_Goals,Second_Team_Goals,Tournament_Stage
cuba, Romania,3.0,3.0,NO,Socorro,44,Draw,1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,unknown,Italy,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',Group Stage
cuba, Romania,3.0,3.0,NO,Magriñá,69,Draw,1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,unknown,Italy,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',Group Stage
cuba, Romania,3.0,3.0,NO,Bindea,35,Draw,1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,unknown,Italy,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',Group Stage
cuba, Romania,3.0,3.0,NO,Barátky,88,Draw,1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,unknown,Italy,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',Group Stage
cuba, Romania,3.0,3.0,NO,Dobay,105,Draw,1938-06-05,17:00:00,Stade du T.O.E.C.,Toulouse,70000.0,unknown,Italy,"Socorro  44', 103'; Magriñá  69'",Bindea  35'; Barátky  88'; Dobay  105',Group Stage
france, Belgium,3.0,1.0,NO,Veinante,1,Home Win,1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',Group Stage
france, Belgium,3.0,1.0,NO,Nicolas,16,Home Win,1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',Group Stage
france, Belgium,3.0,1.0,NO,Isemborghs,38,Home Win,1938-06-05,17:00:00,Stade Olympique de Colombes,Colombes,304540.0,Hans Wüthrich,Switzerland,"Veinante  1'; Nicolas  16', 69'",Isemborghs  38',Group Stage
italy, Norway,2.0,1.0,NO,Ferraris,2,Home Win,1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Ferraris  2'; Piola  94',Brustad  83',Group Stage
italy, Norway,2.0,1.0,NO,Piola,94,Home Win,1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Ferraris  2'; Piola  94',Brustad  83',Group Stage
italy, Norway,2.0,1.0,NO,Brustad,83,Home Win,1938-06-05,17:00:00,Stade Vélodrome,Marseille,190000.0,Alois Beranek,Germany,Ferraris  2'; Piola  94',Brustad  83',Group Stage
brazil, Poland,6.0,5.0,NO,Leônidas,18,Home Win,1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",Group Stage
brazil, Poland,6.0,5.0,NO,Romeu,25,Home Win,1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",Group Stage
brazil, Poland,6.0,5.0,NO,Perácio,44,Home Win,1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",Group Stage
brazil, Poland,6.0,5.0,NO,Scherfke,23,Home Win,1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",Group Stage
brazil, Poland,6.0,5.0,NO,Ernst Wilimowski,53,Home Win,1938-06-05,17:30:00,Stade de la Meinau,Strasbourg,134520.0,Ivan Eklind,Sweden,"Leônidas  18', 93', 104'; Romeu  25'; Perácio  44', 71'","Scherfke  23' (pen.); pen.  53', 59', 89', 118'; Wilimowski",Group Stage
czechoslovakia, Netherlands,3.0,0.0,NO,Košťálek,93,Home Win,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,unknown,France,Košťálek  93'; Zeman  111'; Nejedlý  118',0,Group Stage
czechoslovakia, Netherlands,3.0,0.0,NO,Zeman,111,Home Win,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,unknown,France,Košťálek  93'; Zeman  111'; Nejedlý  118',0,Group Stage
czechoslovakia, Netherlands,3.0,0.0,NO,Nejedlý,118,Home Win,1938-06-05,18:30:00,Stade municipal,Le Havre,110000.0,unknown,France,Košťálek  93'; Zeman  111'; Nejedlý  118',0,Group Stage
switzerland, Germany,4.0,2.0,NO,Walaschek,42,Home Win,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,Group Stage
switzerland, Germany,4.0,2.0,NO,Bickel,64,Home Win,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,Group Stage
switzerland, Germany,4.0,2.0,NO,Abegglen,75,Home Win,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,Group Stage
switzerland, Germany,4.0,2.0,NO,Hahnemann,8,Home Win,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,Group Stage
switzerland, Germany,4.0,2.0,NO,Lörtscher,22,Home Win,1938-06-09,18:00:00,Parc des Princes,Paris,200250.0,Ivan Eklind,Sweden,"Walaschek  42'; Bickel  64'; Abegglen  75', 78'",Hahnemann  8'; Lörtscher  22' (o.g.); o.g.,Group Stage
cuba, Romania,2.0,1.0,NO,Socorro,51,Home Win,1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,unknown,Germany,Socorro  51'; Fernández  57',Dobay  35',Group Stage
cuba, Romania,2.0,1.0,NO,Fernández,57,Home Win,1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,unknown,Germany,Socorro  51'; Fernández  57',Dobay  35',Group Stage
cuba, Romania,2.0,1.0,NO,Dobay,35,Home Win,1938-06-09,18:00:00,Stade du T.O.E.C.,Toulouse,80000.0,unknown,Germany,Socorro  51'; Fernández  57',Dobay  35',Group Stage
hungary,  Switzerland,2.0,0.0,NO,G. Sárosi,40,Home Win,1938-06-12,17:00:00,Stade Victor Boucquey,Lille,150000.0,Rinaldo Barlassina,Italy,G. Sárosi  40'; Zsengellér  89'; [b],0,Quarter-Final
hungary,  Switzerland,2.0,0.0,NO,Zsengellér,89,Home Win,1938-06-12,17:00:00,Stade Victor Boucquey,Lille,150000.0,Rinaldo Barlassina,Italy,G. Sárosi  40'; Zsengellér  89'; [b],0,Quarter-Final
sweden, Cuba,8.0,0.0,NO,H. Andersson,9,Home Win,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,Group Stage
sweden, Cuba,8.0,0.0,NO,[c],22,Home Win,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,Group Stage
sweden, Cuba,8.0,0.0,NO,Wetterström,80,Home Win,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,Group Stage
sweden, Cuba,8.0,0.0,NO,Keller,84,Home Win,1938-06-12,17:00:00,Stade du Fort Carré,Antibes,70000.0,Augustin Krist,Czechoslovakia,"H. Andersson  9', 81', 89'; [c]  22', 37', 44'; Wetterström  80'; Keller  84'; [d] ; Nyberg ; [e]",0,Group Stage
italy, France,3.0,1.0,NO,Colaussi,9,Home Win,1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,"Colaussi  9'; Piola  51', 72'",Heisserer  10',Quarter-Final
italy, France,3.0,1.0,NO,Piola,51,Home Win,1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,"Colaussi  9'; Piola  51', 72'",Heisserer  10',Quarter-Final
italy, France,3.0,1.0,NO,Heisserer,10,Home Win,1938-06-12,17:00:00,Stade Olympique de Colombes,Colombes,584550.0,Louis Baert,Belgium,"Colaussi  9'; Piola  51', 72'",Heisserer  10',Quarter-Final
brazil, Czechoslovakia,1.0,1.0,NO,Leônidas,30,Draw,1938-06-12,17:00:00,Parc Lescure,Bordeaux,220210.0,unknown,Hungary,Leônidas  30',Nejedlý  65' (pen.); pen.,Quarter-Final
brazil, Czechoslovakia,1.0,1.0,NO,Nejedlý,65,Draw,1938-06-12,17:00:00,Parc Lescure,Bordeaux,220210.0,unknown,Hungary,Leônidas  30',Nejedlý  65' (pen.); pen.,Quarter-Final
brazil, Czechoslovakia,2.0,1.0,NO,Leônidas,57,Home Win,1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Leônidas  57'; Roberto  62'; [f],Kopecký  25',Quarter-Final Replay
brazil, Czechoslovakia,2.0,1.0,NO,Roberto,62,Home Win,1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Leônidas  57'; Roberto  62'; [f],Kopecký  25',Quarter-Final Replay
brazil, Czechoslovakia,2.0,1.0,NO,Kopecký,25,Home Win,1938-06-14,18:00:00,Parc Lescure,Bordeaux,181410.0,Georges Capdeville,France,Leônidas  57'; Roberto  62'; [f],Kopecký  25',Quarter-Final Replay
hungary, Sweden,5.0,1.0,NO,Jacobsson,19,Home Win,1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,unknown,France,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',Semi-Final
hungary, Sweden,5.0,1.0,NO,o.g.,37,Home Win,1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,unknown,France,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',Semi-Final
hungary, Sweden,5.0,1.0,NO,Titkos,39,Home Win,1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,unknown,France,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',Semi-Final
hungary, Sweden,5.0,1.0,NO,Zsengellér,65,Home Win,1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,unknown,France,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',Semi-Final
hungary, Sweden,5.0,1.0,NO,Nyberg,1,Home Win,1938-06-16,18:00:00,Parc des Princes,Paris,200000.0,unknown,France,"Jacobsson  19' (o.g.); o.g.  37'; Titkos  39', 85'; Zsengellér  65'; G. Sárosi",Nyberg  1',Semi-Final
italy, Brazil,2.0,1.0,NO,Colaussi,51,Home Win,1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',Semi-Final
italy, Brazil,2.0,1.0,NO,Meazza,60,Home Win,1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',Semi-Final
italy, Brazil,2.0,1.0,NO,Romeu,87,Home Win,1938-06-16,18:00:00,Stade Vélodrome,Marseille,330000.0,Hans Wüthrich,Switzerland,Colaussi  51'; Meazza  60' (pen.); pen.,Romeu  87',Semi-Final
brazil, Sweden,4.0,2.0,NO,Romeu,44,Home Win,1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',Group Stage
brazil, Sweden,4.0,2.0,NO,Leônidas,63,Home Win,1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',Group Stage
brazil, Sweden,4.0,2.0,NO,Perácio,80,Home Win,1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',Group Stage
brazil, Sweden,4.0,2.0,NO,Jonasson,28,Home Win,1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',Group Stage
brazil, Sweden,4.0,2.0,NO,Nyberg,38,Home Win,1938-06-19,17:00:00,Parc Lescure,Bordeaux,120000.0,John Langenus,Belgium,"Romeu  44'; Leônidas  63', 74'; Perácio  80'",Jonasson  28'; Nyberg  38',Group Stage
italy, Hungary,4.0,2.0,NO,Colaussi,6,Home Win,1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',Final
italy, Hungary,4.0,2.0,NO,Piola,16,Home Win,1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',Final
italy, Hungary,4.0,2.0,NO,Titkos,8,Home Win,1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',Final
italy, Hungary,4.0,2.0,NO,G. Sárosi,70,Home Win,1938-06-19,15:00:00,Stade Olympique de Colombes,Paris,450000.0,Georges Capdeville,France,"Colaussi  6', 35'; Piola  16', 82'",Titkos  8'; G. Sárosi  70',Final
brazil, Mexico,4.0,0.0,NO,Ademir,30,Home Win,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,Group Stage
brazil, Mexico,4.0,0.0,NO,Jair,65,Home Win,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,Group Stage
brazil, Mexico,4.0,0.0,NO,Baltazar,71,Home Win,1950-06-24,15:00:00,Estádio do Maracanã,Rio de Janeiro,816490.0,George Reader,England,"Ademir  30', 79'; Jair  65'; Baltazar  71'",0,Group Stage
yugoslavia,  Switzerland,3.0,0.0,NO,Mitić,59,Home Win,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Mitić  59'; Tomašević  70'; Ognjanov  84',0,Group Stage
yugoslavia,  Switzerland,3.0,0.0,NO,Tomašević,70,Home Win,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Mitić  59'; Tomašević  70'; Ognjanov  84',0,Group Stage
yugoslavia,  Switzerland,3.0,0.0,NO,Ognjanov,84,Home Win,1950-06-25,15:00:00,Estádio Independência,Belo Horizonte,73360.0,Giovanni Galeati,Italy,Mitić  59'; Tomašević  70'; Ognjanov  84',0,Group Stage
brazil,  Switzerland,2.0,2.0,NO,Alfredo,3,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",Group Stage
brazil,  Switzerland,2.0,2.0,NO,Baltazar,32,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",Group Stage
brazil,  Switzerland,2.0,2.0,NO,Fatton,17,Draw,1950-06-28,15:00:00,Estádio do Pacaembu,São Paulo,420320.0,Ramón Azón Romá,Spain,Alfredo  3'; Baltazar  32',"Fatton  17', 88'",Group Stage
yugoslavia, Mexico,4.0,1.0,NO,Bobek,20,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,Group Stage
yugoslavia, Mexico,4.0,1.0,NO,Ž. Čajkovski,23,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,Group Stage
yugoslavia, Mexico,4.0,1.0,NO,Tomašević,81,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,Group Stage
yugoslavia, Mexico,4.0,1.0,NO,Ortiz,89,Home Win,1950-06-28,15:00:00,Estádio dos Eucaliptos,Porto Alegre,110780.0,Reginald Leafe,England,"Bobek  20'; Ž. Čajkovski  23', 51'; Tomašević  81'",Ortiz  89' (pen.); pen.,Group Stage
brazil, Yugoslavia,2.0,0.0,NO,Ademir,4,Home Win,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales,Ademir  4'; Zizinho  69',0,Group Stage
brazil, Yugoslavia,2.0,0.0,NO,Zizinho,69,Home Win,1950-07-01,15:00:00,Estádio do Maracanã,Rio de Janeiro,1424290.0,Benjamin Griffiths,Wales,Ademir  4'; Zizinho  69',0,Group Stage
switzerland, Mexico,2.0,1.0,NO,Bader,10,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Bader  10'; Antenen  44',Casarín  89',Group Stage
switzerland, Mexico,2.0,1.0,NO,Antenen,44,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Bader  10'; Antenen  44',Casarín  89',Group Stage
switzerland, Mexico,2.0,1.0,NO,Casarín,89,Home Win,1950-07-02,15:40:00,Estádio dos Eucaliptos,Porto Alegre,35800.0,Ivan Eklind,Sweden,Bader  10'; Antenen  44',Casarín  89',Group Stage
england, Chile,2.0,0.0,NO,Mortensen,39,Home Win,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands,Mortensen  39'; Mannion  51',0,Group Stage
england, Chile,2.0,0.0,NO,Mannion,51,Home Win,1950-06-25,15:00:00,Estádio do Maracanã,Rio de Janeiro,297030.0,Karel van der Meer,Netherlands,Mortensen  39'; Mannion  51',0,Group Stage
spain, United States,3.0,1.0,NO,Igoa,81,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',Group Stage
spain, United States,3.0,1.0,NO,Basora,83,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',Group Stage
spain, United States,3.0,1.0,NO,Zarra,89,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',Group Stage
spain, United States,3.0,1.0,NO,Pariani,17,Home Win,1950-06-25,15:00:00,Estádio Durival de Britto,Curitiba,95110.0,Mário Vianna,Brazil,Igoa  81'; Basora  83'; Zarra  89',Pariani  17',Group Stage
spain, Chile,2.0,0.0,NO,Basora,17,Home Win,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil,Basora  17'; Zarra  30',0,Group Stage
spain, Chile,2.0,0.0,NO,Zarra,30,Home Win,1950-06-29,15:00:00,Estádio do Maracanã,Rio de Janeiro,197900.0,Alberto Malcher,Brazil,Basora  17'; Zarra  30',0,Group Stage
united states, England,1.0,0.0,NO,Gaetjens,38,Home Win,1950-06-29,15:00:00,Estádio Independência,Belo Horizonte,101510.0,Generoso Dattilo,Italy,Gaetjens  38',0,Group Stage
spain, England,1.0,0.0,NO,Zarra,48,Home Win,1950-07-02,15:00:00,Estádio do Maracanã,Rio de Janeiro,744620.0,Giovanni Galeati,Italy,Zarra  48',0,Group Stage
chile, United States,5.0,2.0,NO,Robledo,16,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
chile, United States,5.0,2.0,NO,Cremaschi,32,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
chile, United States,5.0,2.0,NO,Prieto,54,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
chile, United States,5.0,2.0,NO,Riera,82,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
chile, United States,5.0,2.0,NO,Wallace,47,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
chile, United States,5.0,2.0,NO,Maca,48,Home Win,1950-07-02,15:00:00,Estádio Ilha do Retiro,Recife,85010.0,Mário Gardelli,Brazil,"Robledo  16'; Cremaschi  32', 60'; Prieto  54'; Riera  82'",Wallace  47'; Maca  48' (pen.); pen.,Group Stage
sweden, Italy,3.0,2.0,NO,Jeppson,25,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',Group Stage
sweden, Italy,3.0,2.0,NO,Andersson,33,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',Group Stage
sweden, Italy,3.0,2.0,NO,Carapellese,7,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',Group Stage
sweden, Italy,3.0,2.0,NO,Muccinelli,75,Home Win,1950-06-25,15:00:00,Estádio do Pacaembu,São Paulo,365020.0,Jean Lutz,Switzerland,"Jeppson  25', 68'; Andersson  33'",Carapellese  7'; Muccinelli  75',Group Stage
sweden, Paraguay,2.0,2.0,NO,Sundqvist,17,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',Group Stage
sweden, Paraguay,2.0,2.0,NO,Palmér,26,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',Group Stage
sweden, Paraguay,2.0,2.0,NO,López,35,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',Group Stage
sweden, Paraguay,2.0,2.0,NO,López Fretes,74,Draw,1950-06-29,15:30:00,Estádio Durival Britto,Curitiba,79030.0,George Mitchell,Scotland,Sundqvist  17'; Palmér  26',López  35'; López Fretes  74',Group Stage
italy, Paraguay,2.0,0.0,NO,Carapellese,12,Home Win,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England,Carapellese  12'; Pandolfini  62',0,Group Stage
italy, Paraguay,2.0,0.0,NO,Pandolfini,62,Home Win,1950-07-02,15:00:00,Estádio do Pacaembu,São Paulo,258110.0,Arthur Ellis,England,Carapellese  12'; Pandolfini  62',0,Group Stage
uruguay, Bolivia,8.0,0.0,NO,Míguez,14,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,Group Stage
uruguay, Bolivia,8.0,0.0,NO,Vidal,18,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,Group Stage
uruguay, Bolivia,8.0,0.0,NO,Schiaffino,23,Home Win,1950-07-02,15:00:00,Estádio Independência,Belo Horizonte,52840.0,George Reader,England,"Míguez  14', 40', 51'; Vidal  18'; Schiaffino  23', 54'; Pérez  83'; Ghiggia  87'",0,Group Stage
